source_id,title,author,matched_by,action,changed_fields,reason,existing_title,existing_author,new_title,new_author
85a070e3-6a5b-4826-917b-58ed52e94e90,Suomen harjoituksia,Eila Hämäläinen,,INSERT,,no match found,,,Suomen harjoituksia,Eila Hämäläinen
85a74601-8524-4ae2-aafb-8def42088ebd,Israel's Return and Restoration,Chaim Zimmerman,,INSERT,,no match found,,,Israel's Return and Restoration,Chaim Zimmerman
85b0018a-f328-4932-902b-001657564e13,Mediaeval Isma'ili History and Thought,Farhad Daftary,,INSERT,,no match found,,,Mediaeval Isma'ili History and Thought,Farhad Daftary
85c8e6af-04b4-4f4b-aa87-35c18f06d898,The Footnote,Anthony Grafton,,INSERT,,no match found,,,The Footnote,Anthony Grafton
85d3819f-ed0b-433a-9c84-428b3a1c2cc8,The Hebrew Book,Raphael Posner; Israel M. Ta-Shma,,INSERT,,no match found,,,The Hebrew Book,Raphael Posner; Israel M. Ta-Shma
85d8bdcc-026c-4dc9-808c-249b0bd15c2b,On Painting,Leon Battista Alberti,title+author(exact),UPDATE,description|publisher|year|language,,On Painting,Leon Battista Alberti,On Painting,Leon Battista Alberti
85ec6e54-140d-4f09-95f4-1b232af50ec2,Flavius Mithridates Sermo de Passione Domini,Guglielmo Raimondo Moncada,,INSERT,,no match found,,,Flavius Mithridates Sermo de Passione Domini,Guglielmo Raimondo Moncada
85ecd92d-da3f-44eb-9552-b426ab97300e,Un coin de désert,Harry Torczyner; Octave Landuyt,,INSERT,,no match found,,,Un coin de désert,Harry Torczyner; Octave Landuyt
85f5d976-391b-4a98-b30c-c1ebe53ff581,Bioenergetics,Albert L. Lehninger,,INSERT,,no match found,,,Bioenergetics,Albert L. Lehninger
85f96b9c-96c3-4d84-96cc-99ecf9670d53,A Dictionary of Jewish Babylonian Aramaic of the Talmudic and Geonic Periods,Michael Sokoloff,,INSERT,,no match found,,,A Dictionary of Jewish Babylonian Aramaic of the Talmudic and Geonic Periods,Michael Sokoloff
8632684e-6e71-4595-8360-1e223d78a592,Studies in Semitic Linguistics,Gideon Goldenberg,,INSERT,,no match found,,,Studies in Semitic Linguistics,Gideon Goldenberg
86388a63-16da-4c13-85b6-037bb1e62a6a,Notes from Underground; the Double,Fyodor Dostoyevsky,,INSERT,,no match found,,,Notes from Underground; the Double,Fyodor Dostoyevsky
86391e14-7247-446c-9dba-42ad13fa126a,Wielki Słownik Angielsko-polski,Jan Stanisławski,,INSERT,,no match found,,,Wielki Słownik Angielsko-polski,Jan Stanisławski
863acf65-4f96-4b36-9f0a-ba073d287c37,Grove's Dictionary of Music and Musicians,George Grove,,INSERT,,no match found,,,Grove's Dictionary of Music and Musicians,George Grove
8670d3f0-a379-4948-9ff4-7d0fc99cd109,Baedeker's New York,Baedeker,title+author(exact),UPDATE,publisher|year|language,,Baedeker's New York,Baedeker,Baedeker's New York,Baedeker
86790f58-ba2a-480d-8a2d-71e5b32810fa,Proceedings of the Cambridge Philological Society,Cambridge Philological Society,,INSERT,,no match found,,,Proceedings of the Cambridge Philological Society,Cambridge Philological Society
86791599-f518-4592-9f0c-b6c655553980,"Ethics, Killing and War",Richard Norman,,INSERT,,no match found,,,"Ethics, Killing and War",Richard Norman
868e2289-1353-4880-94f8-383095d80e64,Happiness in Premodern Judaism,Hava Tirosh-Samuelson,,INSERT,,no match found,,,Happiness in Premodern Judaism,Hava Tirosh-Samuelson
86953777-077c-4b58-be01-dbce59c99dc0,The Peloponnesian Wars,Thucydides,,INSERT,,no match found,,,The Peloponnesian Wars,Thucydides
869c9dda-c46e-465e-b7b5-a251399d3504,The Art of the West,Henri Focillon; Donald King,fuzzy(0.920),BLOCKED,,title length ratio 1.67 > 1.5,The Art of the West II GOTHIC,Henri Focillon,The Art of the West,Henri Focillon; Donald King
86c4529b-a53b-499b-9729-b76da7a9ce55,Kosher Hate,Rabbi Shmuley Boteach,,INSERT,,no match found,,,Kosher Hate,Rabbi Shmuley Boteach
86c5107c-9bb5-41e0-a5ea-4a9dd5723a23,Capitalism and Its Critics,Gerard Delanty; Neal Harris,,INSERT,,no match found,,,Capitalism and Its Critics,Gerard Delanty; Neal Harris
86cbbc21-0c40-415a-adc4-37f2ed597ed3,Larousse encyclopedia of modern history from 1500 to the present day,Unknown,,INSERT,,no match found,,,Larousse encyclopedia of modern history from 1500 to the present day,Unknown
86d1dadb-e468-4f79-a5ee-73181318858a,Nomos and the Beginnings of the Athenian Democracy,Martin Ostwald,title+author(exact),UPDATE,publisher|year|language,,Nomos and the Beginnings of the Athenian Democracy,Martin Ostwald,Nomos and the Beginnings of the Athenian Democracy,Martin Ostwald
86d8bd3a-16e2-4292-8c64-e03b0f71d8c4,Hippocrates,Edward T. Withington,,INSERT,,no match found,,,Hippocrates,Edward T. Withington
86e44c65-bcfa-4a52-8013-9aad53c00234,Contemporary Halakhic Problems,J. David Bleich,,INSERT,,no match found,,,Contemporary Halakhic Problems,J. David Bleich
86e6af00-dae3-42bf-93bb-2990700bff87,A Concise Dictionary of Middle Egyptian,Raymond O. Faulkner,,INSERT,,no match found,,,A Concise Dictionary of Middle Egyptian,Raymond O. Faulkner
86ead22c-1a3b-4ee0-bbc6-d20040ce4425,Understanding the Midrash,Amos W. Miller,,INSERT,,no match found,,,Understanding the Midrash,Amos W. Miller
86f5040e-1287-4fee-83f6-1142a52f1a9f,Contemplating Music,Joseph Kerman,,INSERT,,no match found,,,Contemplating Music,Joseph Kerman
86fb22fd-0f70-4cb3-8ce2-e4c6b09b634a,Sharpe's Devil,Bernard Cornwell,title+author(exact),UPDATE,description|publisher|year|language,,Sharpe's Devil,Bernard Cornwell,Sharpe's Devil,Bernard Cornwell
8725518f-7014-405d-b1c6-720e9715bf72,Guide to Orchestral Music,Frank Howes,,INSERT,,no match found,,,Guide to Orchestral Music,Frank Howes
8738d6db-9bab-49b1-a360-ad6285c56f5d,Renewing Philosophy,Hilary Putnam,,INSERT,,no match found,,,Renewing Philosophy,Hilary Putnam
8739966a-1a4e-4031-83ec-9dafe0498afa,Ancient Egyptian Religion,Henri Frankfort,,INSERT,,no match found,,,Ancient Egyptian Religion,Henri Frankfort
8742b5ed-a512-4916-8c2d-1ee6e6192b98,Das geistliche Jahr,Annette von Droste-Hülshoff,title+author(exact),BLOCKED,,title length ratio 1.79 > 1.5; title similarity 0.901 < 0.92,Das geistliche Jabr - Jugendgedichte,Annette von Droste-Hülshoff,Das geistliche Jahr,Annette von Droste-Hülshoff
874cf1bf-6384-4f73-88d6-1677d894f624,Modern Verse 1900-1940,Phyllis M. Jones,,INSERT,,no match found,,,Modern Verse 1900-1940,Phyllis M. Jones
8756c5ab-28bf-4e4a-8fa5-98e98e518a84,Miller's Mid-Century Modern,Judith Miller,,INSERT,,no match found,,,Miller's Mid-Century Modern,Judith Miller
878375bd-bdd3-4385-9ff0-c28ac6116c4d,Majdanek,Anna Wiśniewska; Czesław Rajca,,INSERT,,no match found,,,Majdanek,Anna Wiśniewska; Czesław Rajca
878b20c6-6bae-4a01-879b-52cf1a7c7628,The Jewish Christians of the Early Centuries of Christianity According to a New Source,Shlomo Pines,,INSERT,,no match found,,,The Jewish Christians of the Early Centuries of Christianity According to a New Source,Shlomo Pines
878e7ab3-1b37-474e-be69-a7a9de02d59a,Befestigung im Glauben,Isaac ben Abraham Troki,,INSERT,,no match found,,,Befestigung im Glauben,Isaac ben Abraham Troki
878f9c17-09be-4998-a899-0dd3bda87e4d,Concepts of Jewish Music and Prayer,Macy Nulman,,INSERT,,no match found,,,Concepts of Jewish Music and Prayer,Macy Nulman
879c536b-b21c-4d1e-ad62-8ded8195d445,An Annotated Bibliography on Ibn Sînâ (1970-1989),Jules L. Janssens,,INSERT,,no match found,,,An Annotated Bibliography on Ibn Sînâ (1970-1989),Jules L. Janssens
87a46dd2-4640-4916-ba0b-bc6e4387e07c,Grammaire française,Blanche Jughon; Oscar Auriac; H. Canac; B. Jughon (Mlle.); Henri Canac,title+author(exact),BLOCKED,,author similarity 0.449 < 0.75,GRAMMAIRE FRANÇAISE 2e LIVRE,R. GABBAY,Grammaire française,Blanche Jughon; Oscar Auriac; H. Canac; B. Jughon (Mlle.); Henri Canac
87aab411-4c0f-4487-8f83-449096e84014,Greek Thinkers: book VI. Aristotle and his successors. 1912,Theodor Gomperz,,INSERT,,no match found,,,Greek Thinkers: book VI. Aristotle and his successors. 1912,Theodor Gomperz
87b43c7a-fddc-47ba-a21a-c9d32ab6ef93,The Complete Poems,Sir John Davies,title+author(exact),BLOCKED,,title length ratio 2.07 > 1.5; title similarity 0.897 < 0.92; author similarity 0.482 < 0.75,The Complete Poems of John Milton,John Milton,The Complete Poems,Sir John Davies
87c06783-0df2-4268-b16d-5a8828b12c62,Andocidis Orationes ed. Fridericus Blass,Andocides,,INSERT,,no match found,,,Andocidis Orationes ed. Fridericus Blass,Andocides
87c43200-be57-4086-9cb1-2fc7da726a5e,The Decline of Eastern Christianity Under Islam,Bat Yeʼor,,INSERT,,no match found,,,The Decline of Eastern Christianity Under Islam,Bat Yeʼor
87ca7274-de38-4edf-8ee7-5bd5571ddfe5,Thesaurus of Hebrew Oriental Melodies: Songs of the Yemenite Jews,Abraham Zebi Idelsohn,,INSERT,,no match found,,,Thesaurus of Hebrew Oriental Melodies: Songs of the Yemenite Jews,Abraham Zebi Idelsohn
87d9368a-9b70-4d6f-b9bf-08eba8c2faf0,Isokrates,Isocrates; David Whitehead,,INSERT,,no match found,,,Isokrates,Isocrates; David Whitehead
87dc5430-37d9-4ac6-ada0-c12dd20bf15e,Bulletin of the Philosophical Society of Washington,"Philosophical Society of Washington (Washington, D.C.)",,INSERT,,no match found,,,Bulletin of the Philosophical Society of Washington,"Philosophical Society of Washington (Washington, D.C.)"
87e64518-99cc-40c0-9e36-18536b6fdbb8,Tradition and Reality,Nathan Rotenstreich,title+author(exact),UPDATE,publisher|year|language,,Tradition and Reality,Nathan Rotenstreich,Tradition and Reality,Nathan Rotenstreich
881bf44c-8b8b-479e-b6a2-b6d5d9efec03,The Attic Nights of Aulus Gellius,Aulus Gellius,,INSERT,,no match found,,,The Attic Nights of Aulus Gellius,Aulus Gellius
88207617-1ad9-4c43-8fa7-ddecbd2f3d3e,The Cambridge Companion to the Stoics,Brad Inwood,,INSERT,,no match found,,,The Cambridge Companion to the Stoics,Brad Inwood
882dfdfa-2a8d-49ee-b459-469075e2296f,Selfhood and Redemption in Blake's Songs,Harold E. Pagliaro,,INSERT,,no match found,,,Selfhood and Redemption in Blake's Songs,Harold E. Pagliaro
883c5a83-5732-454b-beda-ab243f99c5ce,The Cambridge Companion to Recorded Music,Nicholas Cook,,INSERT,,no match found,,,The Cambridge Companion to Recorded Music,Nicholas Cook
884893da-2f0e-4fef-adf9-abf2bfe00e59,Phoenix,Unknown,title+author(exact),UPDATE,title|year|language,,The Phoenix,Unknown,Phoenix,Unknown
884a9a82-9093-4745-b057-a787b8090e2a,Symphony No. 1 in F minor,Paul von Klenau,,INSERT,,no match found,,,Symphony No. 1 in F minor,Paul von Klenau
884d6af5-76ef-41e1-b231-1c8cbf996edc,Jewish Magic and Superstition,Joshua Trachtenberg,,INSERT,,no match found,,,Jewish Magic and Superstition,Joshua Trachtenberg
8858a09d-a5ce-4602-9bdc-7ef42a0cb2f4,The Roman Elegiac Poets,Karl Pomeroy Harrington,,INSERT,,no match found,,,The Roman Elegiac Poets,Karl Pomeroy Harrington
8859736c-86c5-44fd-88dd-71f28b35f099,A History of the Ancient World,M. Rostovtzeff,title+author(exact),UPDATE,year|language,,A History of the Ancient World,M. Rostovtzeff,A History of the Ancient World,M. Rostovtzeff
88628275-894d-4655-bdd8-3f5863af7216,Sumerisches Lexikon,Anton Deimel,,INSERT,,no match found,,,Sumerisches Lexikon,Anton Deimel
886d9215-a27e-4984-bf2b-65cf98f259ea,Portugiesische Briefe,Rainer Maria Rilke,title+author(exact),UPDATE,year|language,,Portugiesische Briefe,Rainer Maria Rilke,Portugiesische Briefe,Rainer Maria Rilke
886f29b9-68b3-481c-ba76-bf6773e9e253,La légende des siècles,Victor Hugo,,INSERT,,no match found,,,La légende des siècles,Victor Hugo
88899be7-5851-41e4-b937-a361710e8a4c,"Myth, Legend and Custom in the Old Testament",Theodor H. Gaster,,INSERT,,no match found,,,"Myth, Legend and Custom in the Old Testament",Theodor H. Gaster
889214e8-6627-48c0-b29e-c56a73d98250,Tao Te Ching,Lao Tzu,,INSERT,,no match found,,,Tao Te Ching,Lao Tzu
88a8b0c3-f5d3-4005-b7d7-f2bcd7e2c206,Gesammelte Werke,Karl Schwarzschild,title+author(exact),BLOCKED,,author similarity 0.434 < 0.75,Gesammelte Werke,Gerhart Hauptmann,Gesammelte Werke,Karl Schwarzschild
88b3e55c-58ef-457d-bcfb-54679c46f265,Jewish Prague,Ctibor Rybár,,INSERT,,no match found,,,Jewish Prague,Ctibor Rybár
88bb3bc2-8814-4c6c-84fb-39c8f9fefe10,The Jews in Poland and Russia,Antony Polonsky,,INSERT,,no match found,,,The Jews in Poland and Russia,Antony Polonsky
88c98a64-1649-4283-a622-cc5bb215488b,Protagoras,Plato,,INSERT,,no match found,,,Protagoras,Plato
88e1e837-09e5-42d0-a274-717a16dc8b6a,Thucydides Book I,Thucydides Thucydides; E. C. 1864-1960 Marchant,fuzzy(0.989),BLOCKED,,author similarity 0.345 < 0.75,THUCYDIDES BOOK VI,K. J. DOVER,Thucydides Book I,Thucydides Thucydides; E. C. 1864-1960 Marchant
88ef203b-9da3-4e9f-a7ea-288f22a289f5,God in Modern Philosophy,James Collins,,INSERT,,no match found,,,God in Modern Philosophy,James Collins
8908091b-ef68-455f-91a2-8a30181157e1,Lucas van Leyden : Pieter Bruegel d.ä,Lucas van Leyden (Kupferstecher),,INSERT,,no match found,,,Lucas van Leyden : Pieter Bruegel d.ä,Lucas van Leyden (Kupferstecher)
8915df27-df7e-478c-a64d-23512c97ef7b,"The Thirteenth World Congress of Jewish Studies, 12.8.2001 - 17.8.2001",World congress of Jewish studies,,INSERT,,no match found,,,"The Thirteenth World Congress of Jewish Studies, 12.8.2001 - 17.8.2001",World congress of Jewish studies
892252d5-5219-4d71-b015-3711beaa8bf6,Die Meistersinger Von Nürnberg,Richard Wagner,,INSERT,,no match found,,,Die Meistersinger Von Nürnberg,Richard Wagner
895a1dfc-3836-4600-8536-c075651ceaae,Die Legende des Baalschem,Martin Buber,,INSERT,,no match found,,,Die Legende des Baalschem,Martin Buber
896145f4-3718-41a1-b77d-01861cb5efd6,The Echo of the Nazi Holocaust in Rabbinic Literature,Hirsch Jakob Zimmels,,INSERT,,no match found,,,The Echo of the Nazi Holocaust in Rabbinic Literature,Hirsch Jakob Zimmels
896a5fbd-7ebf-40b2-897b-91821a4bd180,The Complete Sherlock Holmes,Arthur Conan Doyle,,INSERT,,no match found,,,The Complete Sherlock Holmes,Arthur Conan Doyle
8977dc36-8f97-43a0-9934-99522ac5b2e3,The Histories,Herodotus,,INSERT,,no match found,,,The Histories,Herodotus
8986e4eb-985c-405f-aad2-74d02662658d,The Dawn and Twilight of Zoroastrianism,R. C. Zaehner,,INSERT,,no match found,,,The Dawn and Twilight of Zoroastrianism,R. C. Zaehner
8995d920-b644-4256-b756-3f4c969873d5,Exegesis and Grammar in Medieval Karaite Texts,Geoffrey Khan,,INSERT,,no match found,,,Exegesis and Grammar in Medieval Karaite Texts,Geoffrey Khan
89980e7f-daeb-4f02-ac98-78345916bcd9,Hellenistic Civilisation,W W Tarn,,INSERT,,no match found,,,Hellenistic Civilisation,W W Tarn
89bae57b-e2d6-43f0-8241-672e633c7554,The Political Theory of Political Thinking,Michael Freeden,,INSERT,,no match found,,,The Political Theory of Political Thinking,Michael Freeden
89bdbe8f-b45b-40e2-8e75-1c757baa13fa,The Phoenix Project,Gene Kim; Kevin Behr; George Spafford,title+author(exact),BLOCKED,,title length ratio 2.14 > 1.5; title similarity 0.893 < 0.92,The Phoenix,Unknown,The Phoenix Project,Gene Kim; Kevin Behr; George Spafford
89c171dd-1533-4b2f-9d9a-05ea07ccb744,The Philosophic-mystical Tradition and the Hasidic Tradition,David R. Blumenthal,,INSERT,,no match found,,,The Philosophic-mystical Tradition and the Hasidic Tradition,David R. Blumenthal
89cd21d4-3260-459a-ab44-c33f8391cda9,The Alchemical Body,David Gordon White,,INSERT,,no match found,,,The Alchemical Body,David Gordon White
89d6341a-da07-4f2f-9d8d-b2b068fa0183,"Magic, Reason and Experience",Geoffrey Ernest Richard Lloyd,,INSERT,,no match found,,,"Magic, Reason and Experience",Geoffrey Ernest Richard Lloyd
89de0eda-5827-4837-b387-8d152d59c3d7,Kavvana,Seth Kadish,,INSERT,,no match found,,,Kavvana,Seth Kadish
89df1143-213e-4ebc-bbb2-ba734e75d930,"Homer, Iliad, Book XXIV",Colin Macleod,title+author(exact),BLOCKED,,title similarity 0.794 < 0.92,Iliad BOOK XXIV,C.W. Macleod,"Homer, Iliad, Book XXIV",Colin Macleod
89e2bcfb-be45-449e-9c30-a861df208e68,Vies,Plutarch,,INSERT,,no match found,,,Vies,Plutarch
89f6d183-9048-4089-b0bf-90e85a031194,Lysistrata,Aristophanes,,INSERT,,no match found,,,Lysistrata,Aristophanes
89fa3fee-64f7-436a-a03f-559886b37bba,The act of the mind ; essays on the poetry of Wallace Stevens,Roy Harvey Pearce,,INSERT,,no match found,,,The act of the mind ; essays on the poetry of Wallace Stevens,Roy Harvey Pearce
89fbec13-1a41-4e2d-82ae-69319af15d5a,Kitāb Ādāb al-murīdīn,Abu-'n-Naǧīb ʻAbd-al-Qāhir Ibn-ʻAbdallāh as Suhrawardī; Mināḥim Mīlsūn,,INSERT,,no match found,,,Kitāb Ādāb al-murīdīn,Abu-'n-Naǧīb ʻAbd-al-Qāhir Ibn-ʻAbdallāh as Suhrawardī; Mināḥim Mīlsūn
8a08dd7b-88c6-4b76-8531-2e92a132231e,Molecular Biochemistry,Edward M. Kosower,,INSERT,,no match found,,,Molecular Biochemistry,Edward M. Kosower
8a09e7c3-e25a-49eb-9ae4-0e128a63f40e,Artists on art,Robert Goldwater,title+author(exact),UPDATE,title|author|year|language,,Artists on Art,Robert Goldwater and Marco Treves,Artists on art,Robert Goldwater
8a0cf577-8709-4170-b5f5-a31d7c1bcc67,The inventions of Leonardo da Vinci,Charles Gibbs-Smith,,INSERT,,no match found,,,The inventions of Leonardo da Vinci,Charles Gibbs-Smith
8a19bf79-cf9d-417b-99a3-2e1629b1ae36,Folk Music of China,Stephen Jones,,INSERT,,no match found,,,Folk Music of China,Stephen Jones
8a19e5f4-ee9d-448b-b586-a9de7788052b,The Early Church,Henry Chadwick,title+author(exact),UPDATE,year|language,,The Early Church,Henry Chadwick,The Early Church,Henry Chadwick
8a32bebb-3b75-44fd-b9a2-90198ee4073f,It All Started with Columbus,Richard Armour,,INSERT,,no match found,,,It All Started with Columbus,Richard Armour
8a389076-e4e4-4bd4-b857-07685f0418b0,Vies,Plutarchos,,INSERT,,no match found,,,Vies,Plutarchos
8a3c1645-9d63-4679-8529-59e65bb45223,Journey into the Whirlwind,Eugenia Semyonovna Ginzburg,,INSERT,,no match found,,,Journey into the Whirlwind,Eugenia Semyonovna Ginzburg
8a46e532-2dad-4313-adc0-f1f2c3ba14c7,Jewish Marriage in Palestine,Mordechai Akiva Friedman,title+author(exact),UPDATE,title|author|year|language,,JEWISH MARRIAGE IN PALESTINE,MORDECHAI AKIVA TRIEDMAN,Jewish Marriage in Palestine,Mordechai Akiva Friedman
8a4c571a-e47a-4766-8e0a-be957ffd1356,Homeri Opera,Homer,fuzzy(1.000),BLOCKED,,author similarity 0.476 < 0.75,Homeri Opera,David B. Munro et Thomas W. Allen,Homeri Opera,Homer
8a52f88d-a5a8-42ef-aa57-925bf9a14f28,Mythe et pensée chez les Grecs,Jean-Pierre Vernant,,INSERT,,no match found,,,Mythe et pensée chez les Grecs,Jean-Pierre Vernant
8a7b4636-3016-4754-90ee-e75dddb178fc,McKay's Modern English-Swedish and Swedish-English Dictionary,Ruben Nöjd,title+author(exact),UPDATE,title|author|year|language,,McKay's Modern English Swedish Swedish English Dictionary,"Ruben Nöjd, Astrid Tornberg, M.A. and Margareta Ångström, Ph.D.",McKay's Modern English-Swedish and Swedish-English Dictionary,Ruben Nöjd
8a7efba8-44d7-44a7-a8d6-39c71364ac52,A History of Magic and Experimental Science,Lynn Thorndike,,INSERT,,no match found,,,A History of Magic and Experimental Science,Lynn Thorndike
8a98c3cf-d0ad-4ca8-9380-8ac176b6e1b1,The Vilnay Guide to Israel,Zev Vilnay,,INSERT,,no match found,,,The Vilnay Guide to Israel,Zev Vilnay
8a9d00c2-56d3-4e41-8f0a-67deaeb11845,The Periplus Maris Erythraei,Lionel Casson,,INSERT,,no match found,,,The Periplus Maris Erythraei,Lionel Casson
8aa4bb99-183a-453f-8dce-4e8e74827bc8,The Makers of Hebrew Books in Italy,David Amram,title+author(exact),UPDATE,publisher|year|language,,The Makers of Hebrew Books in Italy,David Amram,The Makers of Hebrew Books in Italy,David Amram
8ab7354c-188b-43de-953a-ec155009ef69,The Twilight Watch,Sergei Lukyanenko,,INSERT,,no match found,,,The Twilight Watch,Sergei Lukyanenko
8abc3c7b-6843-4aea-b94b-16971a9a16be,Jewish Medical Ethics,Sir Immanuel Jakobovits,,INSERT,,no match found,,,Jewish Medical Ethics,Sir Immanuel Jakobovits
8ac5b770-f489-47ba-8dd2-2c139349a366,Abstract Algebra and Solution by Radicals,John Edward Maxfield; Margaret W. Maxfield,,INSERT,,no match found,,,Abstract Algebra and Solution by Radicals,John Edward Maxfield; Margaret W. Maxfield
